Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
07/03/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
07/09/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
07/15/1997,AQS,510593002,1,0.016,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
07/21/1997,AQS,510593002,1,0.017,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
07/27/1997,AQS,510593002,1,0.012,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
08/02/1997,AQS,510593002,1,0.003,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
08/08/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
08/14/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
08/20/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
08/26/1997,AQS,510593002,1,0.002,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
09/01/1997,AQS,510593002,1,0.006,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
09/07/1997,AQS,510593002,1,0.011,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
09/13/1997,AQS,510593002,1,0.005,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
09/19/1997,AQS,510593002,1,0.004,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
09/25/1997,AQS,510593002,1,0.006,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/01/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/07/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/13/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/19/1997,AQS,510593002,1,0.016,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/25/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
10/31/1997,AQS,510593002,1,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
11/06/1997,AQS,510593002,1,0.006,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
11/12/1997,AQS,510593002,1,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
11/18/1997,AQS,510593002,1,0.009,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
11/24/1997,AQS,510593002,1,0.005,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
11/30/1997,AQS,510593002,1,0.015,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
12/06/1997,AQS,510593002,1,0.005,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
12/12/1997,AQS,510593002,1,0.014,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
12/18/1997,AQS,510593002,1,0.027,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
12/24/1997,AQS,510593002,1,0.017,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
12/30/1997,AQS,510593002,1,0.012,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,Virginia,59,Fairfax,38.783724469,-77.182203527
01/04/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
01/10/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
01/16/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
01/22/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
01/28/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
02/03/1997,AQS,515500012,1,0.017,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
02/09/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
02/15/1997,AQS,515500012,1,0.007,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
02/21/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
02/27/1997,AQS,515500012,1,0.012,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/04/1997,AQS,515500012,1,0.023,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/05/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/10/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/11/1997,AQS,515500012,1,0.012,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/16/1997,AQS,515500012,1,0.011,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/17/1997,AQS,515500012,1,0.023,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/22/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/23/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/28/1997,AQS,515500012,1,0.007,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
03/29/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
05/04/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
05/10/1997,AQS,515500012,1,0.007,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
05/16/1997,AQS,515500012,1,0.011,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
05/22/1997,AQS,515500012,1,0.011,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
05/28/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
06/03/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
06/09/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
06/15/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
06/21/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
06/27/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
07/03/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
07/09/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
07/15/1997,AQS,515500012,1,0.013,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
07/21/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
07/27/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
08/02/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
08/08/1997,AQS,515500012,1,0.017,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
08/14/1997,AQS,515500012,1,0.012,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
08/26/1997,AQS,515500012,1,0.015,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
09/19/1997,AQS,515500012,1,0.016,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
09/25/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
10/07/1997,AQS,515500012,1,0.028,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
10/13/1997,AQS,515500012,1,0.016,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
10/19/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
10/25/1997,AQS,515500012,1,0.006,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
10/31/1997,AQS,515500012,1,0.007,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
11/06/1997,AQS,515500012,1,0.005,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
11/12/1997,AQS,515500012,1,0.008,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
11/18/1997,AQS,515500012,1,0.021,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
11/24/1997,AQS,515500012,1,0.015,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
11/30/1997,AQS,515500012,1,0.0,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
12/12/1997,AQS,515500012,1,0.013,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
12/18/1997,AQS,515500012,1,0.017,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
12/24/1997,AQS,515500012,1,0.009,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
12/30/1997,AQS,515500012,1,0.004,ug/m3 SC,.,MONITORS ON GROUND IN FENCED COMPOUND AT O.F. SMITH STADIUM,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,550,Chesapeake City,36.804037102,-76.272161912
01/04/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
01/10/1997,AQS,517600020,2,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
01/16/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
01/22/1997,AQS,517600020,2,0.005,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
01/28/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
02/03/1997,AQS,517600020,2,0.034,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
02/09/1997,AQS,517600020,2,0.006,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
02/15/1997,AQS,517600020,2,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
02/21/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
02/27/1997,AQS,517600020,2,0.005,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/05/1997,AQS,517600020,2,0.006,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/10/1997,AQS,517600020,2,0.009,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/11/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/16/1997,AQS,517600020,2,0.01,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/17/1997,AQS,517600020,2,0.01,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/22/1997,AQS,517600020,2,0.017,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/23/1997,AQS,517600020,2,0.016,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/28/1997,AQS,517600020,2,0.007,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
03/29/1997,AQS,517600020,2,0.009,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
05/04/1997,AQS,517600020,2,0.0,ug/m3 SC,.,,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,760,Richmond City,37.510703312,-77.498040659
